id,name,host_id,street,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_count,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,avg_availability
3124383,Jodi's Place in Maple Leaf,13643895,"Roosevelt Way Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Private room,2,1.0,1,1,Real Bed,16,59.0,390.0,1590.0,-1.0,25.0,1,0.0,2,1125,True,flexible,True,True,0.5031202435312024
5863446,Private Nice Bedroom at Northgate,20331331,"Northeast 103rd Street, Seattle, WA 98125, United States",Maple Leaf,98125,House,Private room,2,1.0,1,1,Real Bed,16,55.0,480.0,1250.0,-1.0,30.0,1,5.0,1,1125,True,strict,True,True,0.34564307458143073
9155422,Cozy and Quiet Seattle Home,12328574,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,1,1.0,1,1,Real Bed,18,55.0,350.0,1000.0,-1.0,-1.0,1,0.0,1,1125,True,strict,True,True,1.0
5047188,nice private room,25465256,"Northeast 106th Street, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Private room,2,1.0,1,1,Real Bed,19,51.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,1.0
5825701,"Charm, Comfort & Serenity w/Hot Tub",4181260,"8th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,8,2.0,4,4,Real Bed,16,200.0,-1.0,5200.0,500.0,125.0,6,20.0,2,29,True,moderate,True,True,0.7703576864535768
5499882,Hideaway at the Edge of the City,13024859,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,5,1.0,2,2,Real Bed,22,100.0,800.0,3000.0,-1.0,50.0,1,0.0,1,1125,True,moderate,True,True,0.20365296803652969
7529124,Bamboo Loft Studio in Mapleleaf,39456755,"NE 94th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,2,1.0,0,1,Pull-out Sofa,11,79.0,499.0,1500.0,195.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.40429984779299855
7995944,The Maple Leaf Mother in Law,20435133,"Northeast 96th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,2,1.0,1,1,Real Bed,14,90.0,600.0,2500.0,100.0,20.0,2,20.0,1,30,True,flexible,True,True,0.7924847792998478
5538874,Nice Cozy Futon in Mapleleaf,10590193,"8th Avenue Northeast, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Shared room,1,1.0,1,1,Futon,23,30.0,200.0,-1.0,100.0,75.0,1,25.0,2,10,True,strict,True,True,0.19181887366818873
4941356,Nice Apartment --living room.,25465256,"Northeast 106th Street, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Shared room,1,1.0,1,1,Futon,15,35.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.7922184170471841
7679928,Private room with Deck,11244730,"15th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,2,1.0,1,1,Real Bed,9,45.0,280.0,900.0,-1.0,5.0,1,0.0,1,1125,True,flexible,True,True,0.37916666666666665
10385,Upscale Seattle Hotel Alternative ,35749,"15th Ave NE, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,2,-1.0,1,1,Real Bed,12,60.0,330.0,1350.0,-1.0,30.0,1,0.0,2,60,True,moderate,True,True,1.0
4507137,Ravenna B&B,23372237,"5th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,Tent,Private room,1,0.0,1,1,Airbed,3,50.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.0
7653539,Luxury 1bedroom Apartment,12197530,"Northeast Northgate Way, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Entire home/apt,5,1.0,1,3,Real Bed,17,95.0,850.0,-1.0,-1.0,60.0,2,15.0,1,7,True,strict,True,True,1.0
5863558,Private Bedroom in Northgate,20331331,"Northeast 103rd Street, Seattle, WA 98125, United States",Maple Leaf,98125,House,Private room,2,1.0,1,1,Real Bed,17,64.0,375.0,1199.0,-1.0,18.0,1,10.0,1,1125,True,moderate,True,True,0.34564307458143073
8472954,Private bedroom in adorable home,6561632,"20th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,4,1.0,1,2,Futon,17,51.0,360.0,1350.0,-1.0,-1.0,2,14.0,1,1125,True,flexible,True,True,1.0
7952930,Cozy basement apartment in house,26322633,"Northeast 104th Street, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,14,75.0,536.0,1890.0,-1.0,10.0,1,0.0,2,30,True,flexible,True,True,0.9958904109589041
8556665,Luxury Apartment Full 2 bed 2 bath,42724337,"Northeast Thornton Place, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Entire home/apt,4,2.0,2,3,Real Bed,26,94.0,-1.0,2600.0,100.0,70.0,3,15.0,2,1125,True,strict,True,True,0.19181887366818873
5500752,Designer Cottage,13024859,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,2,1.0,1,1,Real Bed,9,100.0,-1.0,-1.0,100.0,45.0,1,0.0,3,1125,True,moderate,True,True,0.8566400304414004
9048029,Cozy one bedroom apartment Seattle,46719179,"Northeast Northgate Way, Seattle, WA 98125, United States",N/A,98125,Apartment,Entire home/apt,3,1.0,1,2,Airbed,16,90.0,-1.0,-1.0,-1.0,125.0,1,0.0,1,1125,True,flexible,True,True,1.0
4423130,Winelovers Suite North Seattle,22960405,"4th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,3,1.0,1,2,Real Bed,14,69.0,-1.0,-1.0,-1.0,10.0,1,20.0,1,1125,True,moderate,True,True,0.8882610350076103
8473056,Adorable 2+ bedroom home with yard,6561632,"20th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,8,1.0,3,3,Real Bed,19,139.0,-1.0,-1.0,-1.0,10.0,2,0.0,1,1125,True,flexible,True,True,0.3151255707762557
2071305,Nice Mapleleaf Single Private Room,10590193,"8th Avenue Northeast, Seattle, WA 98125, United States",Maple Leaf,98125,Apartment,Private room,1,1.0,1,1,Real Bed,23,55.0,200.0,690.0,200.0,75.0,1,25.0,3,90,True,strict,True,True,0.14520547945205478
817115,Artsy Airstream Retreat,247975,"Northeast 92nd Street, Seattle, WA 98115, United States",Maple Leaf,98115,Camper/RV,Entire home/apt,3,1.0,1,1,Real Bed,10,50.0,320.0,1250.0,-1.0,20.0,2,10.0,2,1125,True,moderate,True,True,0.7530060882800609
6895132,The Zen home,36130869,"Northeast 95th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,3,1.0,1,1,Real Bed,6,120.0,-1.0,-1.0,100.0,50.0,1,15.0,2,8,True,moderate,True,True,0.8563356164383561
8255196,A Nice clean space,21889765,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Private room,2,2.0,1,2,Real Bed,8,59.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,strict,True,True,1.0
5051529,Plaza Suites - 3 Bedroom Condo B504,26003146,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,8,2.0,3,3,Real Bed,13,135.0,875.0,3450.0,300.0,90.0,1,0.0,3,365,True,strict,True,True,0.6936263318112633
5337848,Quaint Backyard Cottage in Seattle,27663401,"Northeast 100th Street, Seattle, WA 98125, United States",Maple Leaf,98125,House,Entire home/apt,2,1.0,1,1,Real Bed,13,110.0,815.0,-1.0,-1.0,20.0,1,0.0,2,29,True,moderate,True,True,0.8053272450532725
20868,2 BR Spacious Mother-in-Law Condo,35749,"15th Ave NE, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,6,1.0,2,2,Real Bed,15,137.0,-1.0,-1.0,-1.0,40.0,6,0.0,2,60,True,moderate,True,True,0.9465943683409437
8385444,Private Haven in Maple Leaf,44186779,"NE 89th ST, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,19,67.0,-1.0,-1.0,250.0,20.0,2,25.0,1,30,True,flexible,True,True,0.6461187214611872
637326,New Sun Filled Seattle Apartment,3178016,"2nd Ave NE, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,14,110.0,675.0,2455.0,-1.0,40.0,2,25.0,2,30,True,strict,True,True,1.0
6557767,CreativeArt-studio Bedroom in Condo,34297010,"8th Avenue Northeast, Seattle, WA 98125, United States",Maple Leaf,98125,Condominium,Private room,2,1.0,1,1,Real Bed,20,65.0,535.0,1675.0,-1.0,15.0,1,0.0,1,1125,True,moderate,True,True,0.9673896499238965
4869458,Big couch at Northgate,20331331,"Northeast 103rd Street, Seattle, WA 98125, United States",Maple Leaf,98125,House,Shared room,1,1.0,1,1,Couch,16,37.0,210.0,650.0,-1.0,6.0,1,300.0,1,13,True,moderate,True,True,0.34564307458143073
5319948,Cozy charmer w/ sunroom and park,5091846,"Northeast 95th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,2,1.0,1,1,Real Bed,12,65.0,-1.0,-1.0,-1.0,35.0,2,15.0,3,1125,True,moderate,True,True,0.5863774733637748
7638282,Tall Trees Backyard Retreat,13424313,"Northeast 94th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Other,Entire home/apt,2,1.0,1,1,Real Bed,23,130.0,-1.0,-1.0,-1.0,35.0,2,10.0,2,1125,True,flexible,True,True,0.7655441400304415
11411,Hotel Room & Bath Alternative,35749,"15th Ave NE, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,2,-1.0,1,1,Real Bed,12,60.0,330.0,1320.0,-1.0,20.0,1,0.0,2,60,True,moderate,True,True,1.0
723846,Seattle Cozy Cottage in Maple Leaf,3737272,"NE 95th St, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,3,1.0,0,1,Real Bed,19,79.0,525.0,2050.0,300.0,65.0,2,5.0,1,365,True,strict,True,True,0.5170662100456621
10104370,Cozy Home in Quiet Neighborhood,12683237,"Northeast 86th Street, Seattle, WA 98115, United States",Maple Leaf,98115,House,Entire home/apt,4,1.0,2,2,Real Bed,16,72.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,moderate,True,True,0.03398021308980213
5041669,Plaza Suites - 1 Bedroom Condo B209,26003146,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,14,95.0,595.0,1475.0,-1.0,65.0,1,0.0,3,365,True,strict,True,True,0.002054794520547945
2197982,Private Studio in Seattle,9931335,"1st Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,98115,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,14,80.0,500.0,1900.0,150.0,60.0,2,10.0,2,1125,True,moderate,True,True,0.6039954337899544
10695,Private 2 Rooms & 1 Bath ,35749,"15th Ave NE, Seattle, WA 98115, United States",Maple Leaf,98115,House,Private room,4,-1.0,1,2,Real Bed,13,109.0,605.0,1980.0,-1.0,40.0,1,0.0,2,60,True,moderate,True,True,1.0
6005222,Travelers' Comfy Futon,12197530,"NE Northgate Way, Seattle, WA 98125, United States",N/A,98125,Apartment,Shared room,3,1.0,1,2,Pull-out Sofa,18,50.0,325.0,1200.0,-1.0,60.0,1,15.0,1,1125,True,flexible,True,True,1.0
3317940,Rosie's Roost A Cozy Urban FarmStay,14090176,"36th Avenue Northeast, Seattle, WA 98105, United States",Bryant,98105,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,15,85.0,655.0,2900.0,-1.0,40.0,2,10.0,2,1125,True,strict,True,True,0.3130707762557078
8099917,The Ravenna Apartment,23972943,"33rd Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,16,115.0,700.0,1600.0,-1.0,100.0,2,25.0,5,1125,True,strict,True,True,0.3041476407914764
8617171,Convenient and Cute U-District Home,15981902,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Entire home/apt,6,1.0,2,3,Real Bed,15,98.0,800.0,2400.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.5167427701674276
4181226,Private 1BRD in Charming Ravenna ,21691380,"23rd Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,2,1.0,1,1,Real Bed,18,109.0,550.0,2500.0,1000.0,50.0,1,15.0,1,10,True,moderate,True,True,1.0
7074024,View Seattle university washington,28379912,"17th Ave NE, Seattle, WA 98115, United States",N/A,98115,House,Private room,1,1.0,1,1,Real Bed,11,28.0,167.0,588.0,95.0,25.0,1,33.0,6,120,True,strict,True,True,0.6325913242009131
2729077,NEWQuiet Bright Room U Village/UW 1,2911360,"Northeast 52nd Street, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,1,2.5,1,1,Real Bed,12,39.0,250.0,900.0,100.0,50.0,1,10.0,1,1125,True,moderate,True,True,0.4776826484018265
7483750,Ravenna urban wilderness near UofW,38514732,"21st Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,Bed & Breakfast,Private room,2,1.0,1,1,Real Bed,18,63.0,470.0,-1.0,-1.0,-1.0,2,10.0,1,1125,True,flexible,True,True,0.7307458143074581
9030929,Cozy Wedgwood/Ravenna House,10421063,"26th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,3,1.0,1,1,Real Bed,17,35.0,226.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.2857496194824962
1764233,"Quiet/Clean near UW, Univ Village 4",3074414,"Northeast 52nd Street, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,1,1.0,1,1,Real Bed,6,42.0,320.0,1050.0,-1.0,35.0,1,15.0,2,1125,True,strict,True,True,0.5058599695585997
6218849,Seattle university of washington,28379912,"17th Ave NE, Seattle, WA 98115, United States",N/A,98115,House,Private room,2,2.0,1,1,Real Bed,11,29.0,173.0,609.0,295.0,25.0,1,15.0,6,31,True,strict,True,True,0.36122526636225266
4030600,Bright and Lovely Guest Room,1092756,"28th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,2,1.0,1,1,Real Bed,19,70.0,375.0,-1.0,-1.0,20.0,2,0.0,2,30,True,strict,True,True,0.0
4637801,Sunny room near UW + buses downtown,14540599,"35th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,2,1.0,1,1,Real Bed,21,74.0,450.0,1800.0,250.0,-1.0,2,0.0,2,1125,True,flexible,True,True,1.0
2056276,Single Room in a Modern Home,9207095,"20th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,1,1.0,1,1,Real Bed,17,75.0,430.0,1510.0,-1.0,30.0,1,15.0,1,1125,True,moderate,True,True,1.0
6214998,Ravenna Retreat,13527668,"26th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,2,1.0,1,1,Real Bed,17,85.0,-1.0,-1.0,-1.0,45.0,1,0.0,2,4,True,strict,True,True,0.32958523592085237
9168049,Private basement room in U-district,724729,"27th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,2,2.0,1,2,Real Bed,10,50.0,250.0,950.0,-1.0,-1.0,1,0.0,5,1125,True,flexible,True,True,0.7765220700152207
10211928,Charming Ravenna Bungalow,10338296,"23rd Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,2,1.0,1,1,Real Bed,16,125.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,1.0
387464,Backyard Studio Apartment near UW,1938802,"30th Ave NE, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,2,1.0,1,1,Real Bed,12,93.0,630.0,-1.0,-1.0,20.0,2,10.0,2,7,True,flexible,True,True,0.9521118721461188
53867,U District Backyard Cottage & Loft,187753,"30th Ave NE, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,3,1.0,1,1,Real Bed,18,86.0,-1.0,-1.0,-1.0,20.0,2,20.0,2,14,True,moderate,True,True,0.3192541856925419
3146212, Ravenna apartment near UW,15537536,"26th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,4,1.0,1,2,Real Bed,17,80.0,450.0,1400.0,-1.0,15.0,1,15.0,3,60,True,flexible,True,True,0.165810502283105
107046,"Beautiful, Artistic Home, near UW",554458,"26th Ave NE, Seattle, WA 98105, United States",Ravenna,98105,House,Entire home/apt,8,2.0,4,6,Real Bed,18,280.0,1750.0,4200.0,550.0,150.0,6,30.0,3,365,True,strict,True,True,0.0
4629020,The Ravenna View Apartment,23972943,"33rd Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,Apartment,Entire home/apt,6,1.0,2,4,Real Bed,15,138.0,825.0,2200.0,-1.0,100.0,3,15.0,5,1125,True,strict,True,True,0.7187785388127854
4324317,Adorable studio w/ sleeping alcove,10556219,"27th Ave NE, Seattle, WA 98115, United States",N/A,98115,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,12,100.0,-1.0,2500.0,700.0,-1.0,1,0.0,1,1125,True,moderate,True,True,1.0
6629278,Private Bedroom. Private Bath.,29230696,"23rd Ave NE, Seattle, WA 98115, United States",N/A,98115,Apartment,Private room,2,1.0,1,1,Real Bed,18,45.0,-1.0,-1.0,200.0,30.0,1,25.0,3,28,True,strict,True,True,0.9680745814307459
8958290,"Beautiful home near UW,Capitol,Down",2152222,"19th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,2,1.0,1,1,Real Bed,18,39.0,350.0,1092.0,-1.0,-1.0,1,15.0,2,1125,True,strict,True,True,0.5277587519025876
6676926,Brand New Ravenna Hideaway Near UW,1691632,"25th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,Apartment,Entire home/apt,6,1.0,2,3,Real Bed,22,127.0,750.0,2625.0,150.0,25.0,2,15.0,2,1125,True,strict,True,True,0.1338089802130898
7934356,2 Bedroom Garden Level Unit,37062229,"33rd Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,Apartment,Entire home/apt,3,1.0,2,3,Real Bed,7,110.0,700.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.0773972602739726
4701141,Bright and Roomy Guest Room,1092756,"28th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,2,1.0,1,1,Real Bed,19,40.0,250.0,850.0,-1.0,20.0,1,0.0,3,1125,True,strict,True,True,0.0
7274556,Lovely room near UW & Children's,17309989,"28th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,1,1.5,1,1,Real Bed,15,40.0,-1.0,-1.0,200.0,15.0,1,0.0,2,1125,True,moderate,True,True,0.5094368340943684
9186681,1 Bedroom Apartment- Full Kitchen,47795073,"Northeast Blakeley Street, Seattle, WA 98105, United States",Ravenna,98105,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,10,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,5,1125,True,flexible,True,True,0.5917427701674276
6907671,Charming Cottage Near UW and Ravena,33899676,"26th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,House,Entire home/apt,4,1.0,1,2,Real Bed,12,125.0,-1.0,-1.0,150.0,35.0,2,10.0,2,7,True,moderate,True,True,0.6807458143074581
1534622,"Quiet Private Room U Village, UW 6",3074414,"Northeast 52nd Street, Seattle, WA 98105, United States",Ravenna,98105,House,Private room,1,1.0,1,1,Real Bed,7,39.0,300.0,1020.0,-1.0,40.0,1,15.0,3,1125,True,moderate,True,True,1.0
6627129,Trailside Apartment,34409892,"24th Avenue Northeast, Seattle, WA 98105, United States",University District,98105,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,12,80.0,-1.0,-1.0,-1.0,-1.0,1,0.0,8,1125,True,flexible,True,True,0.13150684931506848
1750010,"Beautiful Modern Home in Ravenna,",9207095,"20th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,8,2.5,3,3,Real Bed,17,325.0,1700.0,5950.0,150.0,100.0,4,15.0,1,1125,True,moderate,True,True,0.13904109589041097
5805162,"Private apartment, great location",673805,"Northeast 53rd Street, Seattle, WA 98105, United States",Ravenna,98105,House,Entire home/apt,4,1.0,2,1,Real Bed,14,95.0,650.0,2100.0,100.0,50.0,2,10.0,2,1125,True,moderate,True,True,0.27165144596651447
1136522,Spacious/Clean/walk U Village 05.5,3074414,"26th Avenue Northeast, Seattle, WA 98105, United States",Ravenna,98105,Apartment,Entire home/apt,6,1.0,1,2,Real Bed,10,115.0,680.0,1895.0,100.0,70.0,1,15.0,2,60,True,strict,True,True,1.0
4892529,Daylight basement ,9207095,"20th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,8,1.0,3,4,Real Bed,13,245.0,1600.0,5990.0,100.0,60.0,4,10.0,1,1125,True,moderate,True,True,0.13904109589041097
2420536,HOLIDAY DEAL- PRIVATE SPA - NEAR UW,12367587,"15th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,4,1.0,1,2,Real Bed,23,69.0,-1.0,2500.0,150.0,50.0,2,15.0,1,5,True,strict,True,True,0.7397831050228311
6612940,Lovely Private Garden Apartment,34605512,"31st Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Entire home/apt,3,1.0,1,1,Real Bed,17,129.0,799.0,1499.0,-1.0,-1.0,1,0.0,2,1125,True,moderate,True,True,0.2538432267884323
5471427,Seattle Greenlake Park,28379912,"17th Avenue Northeast, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,2,1.0,1,1,Real Bed,11,28.0,173.0,609.0,295.0,25.0,1,15.0,6,31,True,strict,True,True,0.13367579908675797
8714974,Sunny room in cozy bungalow,1131945,"Northeast 70th Street, Seattle, WA 98115, United States",Ravenna,98115,House,Private room,1,1.0,1,1,Real Bed,12,49.0,-1.0,-1.0,185.0,10.0,1,25.0,2,21,True,strict,True,True,1.0
